id_cliente,fecha_compra,monto,categoria_producto,ciudad,metodo_pago
83991bf1-e951-44ec-8d7d-19f351bbd5b9,2023-12-25 07:43:48,646.4,Ropa,Bogotá,Tarjeta de Crédito
fe6a5a7c-7402-4809-8d40-82630839df6a,2024-01-12 21:14:51,71.88,Ropa,Bogotá,Tarjeta de Crédito
e8b5712c-13a2-4fe7-b6e7-2e8919146947,2024-06-03 23:40:46,43.77,Ropa,Medellín,PSE
d09255d9-e050-46ab-9904-1b16379844a9,2025-07-27 17:26:01,134.02,Alimentos,Bogotá,Efectivo
894046fc-e7cd-4fe8-ab88-eb41fc772641,2023-12-30 10:19:49,152.65,Alimentos,Medellín,Tarjeta de Crédito
68ae7631-fb27-4aa6-b5b7-3b6afed1d549,2024-08-07 16:47:54,519.04,Libros,Medellín,Efectivo
7c95437a-066c-430b-b125-1abfcc6372c6,2023-10-08 15:17:10,154.06,Ropa,Cartagena,Tarjeta de Crédito
8050de44-d921-4c9c-b57f-0c6644a1df52,2024-01-19 06:32:50,309.36,Ropa,Bogotá,PSE
f21c1f6f-0955-4442-8d37-090d0d2258d5,2024-08-06 19:38:36,198.03,Ropa,Bogotá,Tarjeta de Crédito
039ab765-55b6-4056-b8f5-ea8f2e7a1b5c,2024-10-13 21:36:04,646.27,Ropa,Medellín,Tarjeta de Crédito
198e7ce9-eb2c-467a-be01-de6fc98f5524,2024-02-12 23:25:17,857.41,Hogar,Bogotá,Tarjeta de Crédito
66e4cfa4-597c-400b-92fb-6a91ba068c87,2025-09-08 21:08:46,10.93,Electrónica,Bogotá,Tarjeta de Crédito
0b33c132-9804-4f8f-b479-3d2cefc3e88e,2025-05-23 06:45:23,308.14,Hogar,Medellín,Tarjeta de Crédito
cc733031-8b5c-473c-a0bc-e95374dc920c,2024-03-12 05:55:35,558.52,Ropa,Bogotá,Tarjeta de Crédito
a6ab1e4a-36db-4959-a5d9-17633529d3cb,2024-04-28 11:49:00,193.21,Juguetes,Barranquilla,PSE
c5c407b2-5023-4195-9b3e-c23383b0b83b,2023-10-20 17:25:13,75.36,Electrónica,Medellín,Billetera digital
0919cc2c-41ec-4745-a8bc-8ab684e8978a,2023-11-12 22:15:21,306.2,Electrónica,Cali,Billetera digital
3399b3a8-d0b3-400e-86a7-d6d1154a5239,2024-08-23 11:33:41,101.54,Libros,Bogotá,Tarjeta de Crédito
5e9b0c4f-044a-489f-9b46-844689f48e38,2024-05-26 20:10:07,420.99,Hogar,Barranquilla,Tarjeta de Crédito
d2ef1912-d00b-45d8-82a1-f07aaf8090cd,2025-09-24 04:38:37,494.47,Libros,Medellín,PSE
094ed74e-53e3-42b6-abac-4679cf5fbb60,2023-12-24 14:12:56,185.17,Ropa,Bogotá,Tarjeta de Crédito
a96463d5-3c97-4bb7-92d2-5020f4289be5,2024-01-05 20:33:03,425.41,Electrónica,Bogotá,Tarjeta de Crédito
ca6c9477-470c-4dc0-964a-7b18eb46f478,2024-09-12 07:06:51,164.74,Alimentos,Cali,Efectivo
2ee0a56c-21ab-4d33-8bd0-1f900c575bbc,2025-08-08 00:30:23,274.0,Ropa,Bogotá,Tarjeta de Crédito
a1684669-8b39-4928-b53f-b029af77a1f3,2024-04-17 15:34:03,37.29,Electrónica,Cartagena,Billetera digital
ed95e39e-41cf-4e4d-b92b-8823f3782de5,2024-07-09 18:04:46,482.72,Electrónica,Bogotá,Tarjeta de Crédito
6181c469-2ddc-43e5-8fc2-398292eae8d8,2025-01-12 11:14:09,48.88,Hogar,Bogotá,Tarjeta de Crédito
095e7758-f560-48be-9885-87d5f9605027,2024-03-11 05:43:49,85.79,Hogar,Cartagena,Efectivo
1965881f-9876-42ab-9b8e-cd70e4a9277f,2025-01-06 05:01:36,285.04,Hogar,Medellín,Tarjeta de Crédito
1e90973f-6d44-4d11-8466-8d942e9e796a,2024-11-28 15:40:40,213.12,Electrónica,Bogotá,Tarjeta de Crédito
642143d7-79b1-4f1d-998b-f29befdd254f,2024-12-31 20:07:07,149.99,Ropa,Bogotá,Billetera digital
8cebc855-4c7c-4fce-ba75-233318dd0250,2024-10-01 08:57:52,224.66,Alimentos,Medellín,Efectivo
78bd2a9d-cdd3-4b0a-8051-6184e78db7e4,2025-05-09 17:45:16,114.23,Hogar,Cali,Billetera digital
3a168098-837c-47ac-8ad8-79c542bec203,2025-04-15 08:46:34,575.73,Electrónica,Bogotá,Tarjeta de Crédito
647539b3-d89d-4251-9a69-b98f77e153cb,2024-04-22 06:03:25,115.56,Hogar,Bogotá,Tarjeta de Crédito
f732d005-c040-4ee1-ba44-e7010798dae3,2025-09-02 18:54:45,281.4,Hogar,Barranquilla,Tarjeta de Crédito
90dac1e6-9410-4cf8-a3ea-d98876a3f8d6,2024-06-18 00:00:41,104.91,Electrónica,Bogotá,Tarjeta de Crédito
621c22ca-8235-4aeb-a015-9629c0ec58b3,2024-11-16 22:49:22,281.94,Ropa,Bogotá,PSE
d7d4fbe6-0e66-4fa4-8dda-a52dfee99fd3,2024-04-14 16:06:07,275.69,Alimentos,Bogotá,Tarjeta de Crédito
2f906e4a-daa9-4f9b-8af7-8a471399a11d,2024-08-24 01:00:42,693.95,Ropa,Medellín,Billetera digital
6a351bf8-79c1-493a-8386-04a0af7f5285,2024-04-18 09:08:37,114.33,Electrónica,Cartagena,PSE
e2001b67-8f75-4e83-bc8e-f40dab4866da,2025-09-20 08:26:09,293.87,Ropa,Barranquilla,Tarjeta de Crédito
1f768ff7-33c0-4f02-b02f-6bfd7cd6d9d5,2023-12-18 02:45:14,276.84,Alimentos,Cali,PSE
29b36a2d-1ad7-40e5-b07d-0653665b8204,2023-12-09 16:24:09,73.67,Alimentos,Bogotá,Tarjeta de Crédito
bcd5f7b3-396b-48dc-af8f-558ed1ccc21a,2024-10-02 09:33:51,238.12,Libros,Medellín,PSE
1f21c5b1-74d2-4258-b632-3dfe020d4d55,2024-11-29 00:40:08,514.13,Libros,Bogotá,Billetera digital
91295e02-ad91-4a78-a0ea-4fb31f43e5e7,2024-03-30 15:47:20,148.76,Juguetes,Bogotá,PSE
f817dbe7-8a9e-42af-99c6-684beb48b46b,2025-05-05 05:48:06,179.26,Electrónica,Medellín,Tarjeta de Crédito
6336d954-80ea-452c-871c-5895e5187cd4,2025-05-18 04:00:05,177.44,Libros,Cartagena,PSE
2d08a410-ffe8-4baa-84dc-2634e3263b08,2024-06-21 00:21:53,133.91,Hogar,Bogotá,Tarjeta de Crédito
1b8f23a9-3dee-4bdd-b1b4-cb6337f626e1,2023-10-12 00:01:56,39.15,Alimentos,Bogotá,Billetera digital
f5a89486-050b-45a0-84cd-9ab51d73fbef,2025-08-06 01:02:26,225.82,Electrónica,Cali,Tarjeta de Crédito
0424694d-47a0-4426-b72f-0bc7c2dee2ba,2023-10-23 17:56:04,481.62,Ropa,Cartagena,Billetera digital
b4dcd6bd-ac20-44f1-b340-9cbc76f7de42,2024-02-25 21:00:06,33.45,Juguetes,Bogotá,PSE
e33c556d-1a7f-49a9-998a-b199ffbeec1c,2025-08-10 12:40:27,117.58,Libros,Cartagena,Efectivo
50239c87-0900-4ea9-8125-4a7051bc212a,2024-03-10 07:14:36,415.05,Electrónica,Bogotá,Tarjeta de Crédito
225938cc-ce05-41c2-86d0-35a6a2393911,2023-12-18 11:19:02,178.68,Electrónica,Cali,Efectivo
c43d56ac-7dec-419e-a5fb-447d41683ccd,2024-11-09 18:35:54,290.13,Ropa,Cali,Tarjeta de Crédito
d5a8f6fa-7c3d-4520-af6a-84ff6d1e639c,2023-11-21 04:54:41,157.32,Libros,Cartagena,Billetera digital
b17ce7a2-6eca-469d-9d33-b7ff7287b2e3,2025-03-11 11:43:41,272.7,Electrónica,Bogotá,Billetera digital
0de77cdf-70ce-4a8b-9ae8-9d35d8a9af8c,2025-04-24 02:29:42,706.62,Ropa,Barranquilla,Billetera digital
66e4cfa4-597c-400b-92fb-6a91ba068c87,2024-05-13 15:25:05,149.49,Ropa,Medellín,Efectivo
6cc4828b-ff25-4b74-8d57-e8f3071a1094,2024-08-27 09:10:09,208.4,Electrónica,Cartagena,Billetera digital
f502f208-5da9-4511-8ac3-d51e79bf607c,2025-10-04 20:20:30,974.36,Juguetes,Bogotá,PSE
a133d272-7fc5-4ec8-8104-3302258ee26e,2025-09-26 08:34:28,133.92,Alimentos,Medellín,PSE
9e5c4480-cbb3-4db8-8542-bcc0a69e5249,2024-09-30 06:02:23,150.3,Ropa,Cali,Tarjeta de Crédito
3be29bab-89a4-407e-8f00-8083cbea5933,2025-02-04 18:48:44,7.08,Electrónica,Cali,PSE
18b9ccdd-a1f0-4ce6-9e94-bef643240bb3,2023-10-20 16:56:17,130.79,Ropa,Bogotá,Efectivo
16fa001b-0345-4610-a4fc-e4cce4a47cf8,2023-12-07 08:09:30,146.92,Ropa,Bogotá,PSE
9e5c4480-cbb3-4db8-8542-bcc0a69e5249,2025-05-03 10:03:45,119.45,Libros,Bogotá,Tarjeta de Crédito
53800e86-3107-44b5-b0ca-4a34cddd9c29,2023-12-11 05:56:04,178.51,Ropa,Medellín,PSE
1a2b8b14-35b9-484d-8434-80a5d73cdfca,2025-08-28 12:11:19,331.75,Libros,Cartagena,Tarjeta de Crédito
168ad421-8de5-4262-ab6f-bc018b150c92,2024-06-20 22:39:22,83.21,Libros,Medellín,Tarjeta de Crédito
fa422eb7-b013-4d2e-b93a-85e9a1dc294b,2025-07-16 13:34:03,57.13,Alimentos,Bogotá,PSE
f5523ce7-abfc-486b-be64-491d024b7169,2024-12-31 11:37:09,118.55,Alimentos,Cali,Tarjeta de Crédito
b1576162-f7ae-4126-991d-5d733ac57b31,2024-09-12 16:24:41,156.89,Juguetes,Medellín,Tarjeta de Crédito
54271dec-41f6-41ea-b7be-ab352de5ed8a,2024-01-05 15:41:07,397.04,Hogar,Medellín,Tarjeta de Crédito
a3f4faee-214e-4fb2-94ef-e273df521ece,2025-04-28 12:57:54,195.63,Hogar,Bogotá,Tarjeta de Crédito
9ae4684b-9d43-4ad7-b8d6-234aa3fccc2f,2025-04-24 12:08:28,230.57,Ropa,Medellín,Tarjeta de Crédito
f29a042a-1816-4412-8e8d-f802bbd8a776,2024-06-22 02:50:49,152.61,Electrónica,Barranquilla,Tarjeta de Crédito
c8c0780f-371a-49db-8a3e-9b33112e6ee5,2024-10-23 00:23:51,480.37,Ropa,Medellín,PSE
6d040cee-9468-428b-ad30-0de49967c83d,2024-09-27 00:11:03,237.34,Libros,Medellín,Billetera digital
d0ca6d6c-def3-41b2-95e2-ea0cd8fef29a,2025-02-13 19:14:48,55.34,Alimentos,Cali,Tarjeta de Crédito
c5c407b2-5023-4195-9b3e-c23383b0b83b,2024-12-31 03:46:58,313.28,Electrónica,Bogotá,Billetera digital
b4a3149e-f784-46dc-baa4-a201a48c582f,2024-11-02 00:55:12,190.92,Alimentos,Medellín,PSE
37e7c6e1-da7d-48f4-856b-3be9ecb7eb0e,2025-06-14 07:30:23,22.38,Ropa,Medellín,Tarjeta de Crédito
b0141a96-a74b-4dab-b20e-bd745a6e4ad6,2023-11-21 12:56:35,30.81,Alimentos,Bogotá,Tarjeta de Crédito
3b4bc96d-2b54-40fd-9713-1ebf9012a6f0,2024-10-26 14:28:22,151.79,Juguetes,Medellín,PSE
059b296e-b59d-4320-a2fe-3d4593e8fc33,2024-04-04 13:14:37,514.9,Ropa,Bogotá,Billetera digital
8982c286-cd9d-4d03-8b71-a81c84ce360b,2025-02-24 06:36:34,144.97,Alimentos,Medellín,Tarjeta de Crédito
f8f26e8c-a8a1-4b2b-9440-f687d50d74f4,2024-04-10 01:58:28,52.68,Libros,Bogotá,Tarjeta de Crédito
4277877b-88ef-4232-8667-cd4ea98a9b1e,2023-12-23 04:44:19,310.02,Electrónica,Cali,Tarjeta de Crédito
c4b6a586-74c2-42ff-b44d-7ecfe6bfed12,2024-07-02 11:48:37,146.86,Juguetes,Medellín,Efectivo
6a351bf8-79c1-493a-8386-04a0af7f5285,2024-10-22 13:34:27,293.78,Alimentos,Bogotá,Tarjeta de Crédito
f2fed623-49ab-42f6-b914-07d2936b39b2,2023-12-28 15:35:37,204.78,Electrónica,Bogotá,Billetera digital
dd9e1e4f-c5b0-4aab-b87d-9fd971602de2,2024-06-01 22:59:33,107.63,Hogar,Barranquilla,Billetera digital
b771fa21-5bad-4294-a928-5082012c201c,2024-09-01 03:41:39,333.97,Alimentos,Cali,Tarjeta de Crédito
2e73a3c3-8705-4ddc-bbe3-401f83d654be,2025-05-09 12:40:50,468.33,Ropa,Bogotá,Tarjeta de Crédito
904499df-f858-471e-b4ed-155f52476bcc,2024-10-29 05:56:35,170.03,Hogar,Bogotá,PSE
2052c848-774b-46a3-b58d-1c064b0b621e,2025-05-26 23:15:52,253.89,Libros,Cartagena,PSE
d1a94642-24a4-4bf8-a2fd-5d2c8eed41cb,2024-01-20 21:02:01,286.35,Electrónica,Bogotá,Efectivo
a6a11794-8dd0-4890-93ff-44b5fbe098dd,2024-10-18 08:57:00,12.32,Electrónica,Medellín,Efectivo
7215180f-9aed-4f4c-9326-e6b59368ef49,2024-08-13 13:05:05,202.3,Hogar,Bogotá,PSE
5f04617e-2b51-49fe-a580-2cb69f89db52,2025-07-09 11:33:07,808.47,Electrónica,Medellín,Tarjeta de Crédito
f9e6945a-db9f-4ed1-b21e-25f959a8931d,2025-08-18 10:09:39,304.35,Hogar,Cartagena,Tarjeta de Crédito
79bd6d79-9258-4579-a8ad-d02ef7eeb913,2023-11-19 10:41:07,343.88,Ropa,Bogotá,Tarjeta de Crédito
c950c979-7a8e-4afd-a75b-a3cc215250b5,2025-09-16 23:47:00,714.92,Electrónica,Bogotá,Billetera digital
ac174d05-a9b2-43b0-ab24-5883389e3dcb,2025-04-27 21:42:03,273.31,Hogar,Bogotá,Tarjeta de Crédito
6692f9e1-b312-4f4d-9c15-a92cba663107,2025-05-08 16:02:08,498.42,Electrónica,Cali,Efectivo
a96463d5-3c97-4bb7-92d2-5020f4289be5,2025-02-01 03:12:54,360.9,Electrónica,Barranquilla,Tarjeta de Crédito
dceac0bf-40ec-4287-98a9-5601edd37ea8,2024-04-28 19:12:13,105.76,Electrónica,Bogotá,Efectivo
ea29f99c-f9db-42de-adac-2a658b62bf84,2025-05-28 06:55:09,260.39,Alimentos,Bogotá,PSE
281c0e4d-8aa3-4cfa-8991-8692fab3a950,2024-08-15 21:09:14,208.76,Ropa,Bogotá,Efectivo
9348c068-82dc-4ef1-bcf0-e4ac24a3a615,2024-01-28 07:20:01,314.75,Libros,Bogotá,Tarjeta de Crédito
eaf41c7f-857f-48ca-b2af-cc8025f27c90,2023-10-14 13:21:02,582.71,Electrónica,Medellín,Tarjeta de Crédito
1d3f12db-60ea-4b67-a21a-3dfea6ad21f5,2023-12-20 01:08:46,32.02,Electrónica,Bogotá,PSE
0c3cc8eb-cd02-4896-8875-eb779405aa30,2024-12-17 22:22:47,343.24,Hogar,Cali,Billetera digital
a20d6f49-ca49-4474-be40-fc858ccc8b56,2024-02-04 10:15:03,176.88,Electrónica,Cali,Tarjeta de Crédito
a96463d5-3c97-4bb7-92d2-5020f4289be5,2024-12-09 07:59:19,109.42,Electrónica,Bogotá,Billetera digital
85ce0aa5-b7f3-4fa8-8276-4594775f17e6,2024-05-20 09:52:32,149.09,Ropa,Bogotá,Billetera digital
b17ce7a2-6eca-469d-9d33-b7ff7287b2e3,2025-04-23 20:44:21,276.4,Alimentos,Bogotá,PSE
2417eefe-eeea-4a90-b598-4061fe39590e,2024-03-01 15:25:51,190.39,Hogar,Medellín,PSE
bd348318-4fd7-43bc-950e-666112b57912,2024-07-08 11:53:23,460.44,Hogar,Medellín,Tarjeta de Crédito
90a1dad7-904e-4fab-b878-907e810acdbe,2024-03-01 01:27:42,85.93,Hogar,Bogotá,Tarjeta de Crédito
c1291009-5829-451a-af7e-cb7baf535c94,2025-01-31 01:23:49,262.15,Electrónica,Bogotá,Tarjeta de Crédito
d2ef1912-d00b-45d8-82a1-f07aaf8090cd,2023-12-28 10:04:22,54.94,Hogar,Bogotá,Tarjeta de Crédito
c8a20a11-be75-4434-961c-2d6b0d766444,2025-08-30 06:54:56,178.89,Ropa,Bogotá,Tarjeta de Crédito
f7e8490c-53f1-4e44-84f0-c9d4c33fd552,2024-02-04 12:38:12,39.09,Alimentos,Bogotá,Efectivo
4792bd58-cc98-41b9-a86d-d50025c67c5f,2025-02-02 02:28:08,438.07,Libros,Bogotá,Tarjeta de Crédito
711dc8df-887e-4693-ad99-c0992c63cb2f,2025-03-13 10:43:10,173.31,Electrónica,Cali,Tarjeta de Crédito
5b377780-d441-4557-a43b-8c076fffe9a6,2025-07-01 21:22:41,98.85,Electrónica,Cali,Tarjeta de Crédito
3b51c88a-a19a-4585-9103-323a0806f3cd,2023-11-29 08:02:45,192.49,Juguetes,Medellín,PSE
21bb3446-1fba-48cb-9c34-7a5f69748a83,2024-04-12 01:32:35,228.87,Ropa,Medellín,Tarjeta de Crédito
bd35f17b-fe45-4e67-bf03-76f02e1d43c2,2025-03-25 07:23:19,333.3,Hogar,Bogotá,PSE
f3e632ec-4f63-4e4c-90e0-caaf225dece3,2025-08-31 08:17:35,187.51,Ropa,Cartagena,PSE
029cbc9d-20e1-4de2-9131-25b02cb5eae2,2025-02-21 09:37:12,151.44,Electrónica,Bogotá,Tarjeta de Crédito
2d08a410-ffe8-4baa-84dc-2634e3263b08,2024-05-30 18:01:01,223.31,Libros,Bogotá,PSE
2d08a410-ffe8-4baa-84dc-2634e3263b08,2025-01-25 12:47:09,697.65,Electrónica,Medellín,Billetera digital
4ea7d4e3-d06c-4cbc-b719-54374ec833b5,2025-04-16 20:11:44,132.78,Hogar,Cali,PSE
c8ec94a7-4495-4fc6-ac07-7edb7537691a,2024-03-20 01:32:43,542.42,Libros,Bogotá,PSE
cd161365-972a-4258-9101-2c80ec32d890,2025-09-09 07:34:23,808.18,Hogar,Bogotá,Tarjeta de Crédito
6d040cee-9468-428b-ad30-0de49967c83d,2024-05-12 10:31:38,537.95,Alimentos,Bogotá,Tarjeta de Crédito
6fc4d456-6163-4aab-a3b6-eab4d0ac5c3d,2024-06-08 06:06:40,14.38,Ropa,Bogotá,Tarjeta de Crédito
7c2adf93-d9d5-4c02-9e36-c8a84708ed95,2024-09-30 20:40:52,1051.69,Hogar,Bogotá,PSE
65d986a7-7303-4c5e-a48e-d25009aaffb4,2023-10-20 00:25:34,164.09,Juguetes,Barranquilla,PSE
39bf4fc3-a933-4782-9013-15d7da9ddcba,2024-02-05 09:55:23,56.6,Ropa,Bogotá,Tarjeta de Crédito
5773ec5c-efd6-4a97-82c2-82eeff1fb0b1,2025-07-05 15:55:39,223.93,Ropa,Cali,Tarjeta de Crédito
85244768-75e7-4f7b-b166-ab9367e0ff41,2024-08-08 22:09:07,396.55,Hogar,Barranquilla,Tarjeta de Crédito
d9c8272c-f95e-4983-ad7d-a3e11f8dfadd,2024-05-17 19:04:19,211.2,Electrónica,Medellín,Billetera digital
dceac0bf-40ec-4287-98a9-5601edd37ea8,2025-08-02 00:24:01,316.02,Alimentos,Cali,Tarjeta de Crédito
4e0a55de-18ab-4063-8b89-618c36cfd48f,2024-03-08 19:59:59,585.56,Electrónica,Bogotá,Tarjeta de Crédito
a473bc2e-bcf8-4428-962a-18c4a4611243,2025-06-28 02:21:55,536.64,Hogar,Bogotá,Tarjeta de Crédito
4091cf42-770a-4b71-a2b4-42c2b1606c0b,2025-06-24 02:25:40,271.83,Juguetes,Bogotá,PSE
fcd9252c-dbad-4681-bb9d-f2e0e46e0bdd,2025-07-15 09:19:21,128.76,Electrónica,Cartagena,PSE
77dfecca-d388-436c-b3d5-bbbc00be4ca0,2024-05-01 00:37:41,409.11,Juguetes,Bogotá,PSE
74bdfafc-383a-475e-b0be-cbe5f20c222c,2025-02-24 10:09:41,239.13,Juguetes,Cali,Billetera digital
c1393386-bcf9-4416-a1e7-83c67f6ad7e0,2024-07-25 02:48:28,438.43,Juguetes,Bogotá,PSE
355bf5c4-2954-456b-aea7-2ea6e5bd9b00,2024-02-17 06:20:33,707.26,Ropa,Barranquilla,Billetera digital
80849afc-5ef5-4dba-bafc-795f5d0e85e2,2024-09-24 23:39:58,183.28,Ropa,Cali,PSE
1861ce8a-8656-4141-908c-6a6a66ba550d,2024-11-21 11:46:03,708.05,Electrónica,Cali,Tarjeta de Crédito
c8280ba8-422c-4bed-b6cf-0bc3bfef3d5d,2025-05-10 08:28:53,612.41,Juguetes,Bogotá,Billetera digital
d9d9d8f1-f1f5-4621-b704-008ea9e1f054,2024-01-31 23:44:52,137.52,Electrónica,Medellín,Tarjeta de Crédito
92c31896-e6f7-4a83-88f1-22251978fae1,2025-07-19 20:46:31,248.31,Alimentos,Bogotá,Tarjeta de Crédito
a8b7ec36-9a63-4e31-a867-f1afff683871,2024-08-30 21:51:51,149.04,Ropa,Cartagena,PSE
ce932204-20be-40b2-9cdc-e75b90a08ba5,2025-01-14 11:07:45,187.15,Hogar,Bogotá,Billetera digital
a0f892b8-55a6-4b6e-b23c-005ee6dc3f6e,2024-11-06 08:50:06,402.38,Hogar,Cali,Billetera digital
2417eefe-eeea-4a90-b598-4061fe39590e,2024-03-11 14:12:14,140.05,Hogar,Bogotá,PSE
4eb09e94-bcb2-4762-a696-f2c90c8f1f26,2024-03-10 19:53:32,199.83,Alimentos,Cali,Tarjeta de Crédito
b6a2dfa3-a9bc-4db8-8e7d-2fcca771af1c,2024-11-15 02:07:07,143.25,Ropa,Cartagena,Tarjeta de Crédito
52266ea5-9dcb-4c5d-b987-eaa047901f4d,2025-02-26 06:37:27,114.83,Electrónica,Cali,Tarjeta de Crédito
9fbfa853-ab7e-4108-8553-60e03d539deb,2023-12-05 05:53:25,120.81,Ropa,Barranquilla,Tarjeta de Crédito
3b4bc96d-2b54-40fd-9713-1ebf9012a6f0,2024-09-20 23:52:52,76.27,Ropa,Barranquilla,Tarjeta de Crédito
15c7a31f-d2fd-4d9a-a754-077f33b82ae5,2025-08-03 13:51:22,718.1,Alimentos,Bogotá,Billetera digital
311766bb-77a3-489b-ab23-2daa34bf81cc,2024-04-02 05:54:47,75.61,Juguetes,Bogotá,PSE
68dbeb75-0501-47d2-bd57-14c066872e4f,2024-09-18 18:40:03,162.75,Electrónica,Bogotá,Billetera digital
40bd049b-8023-4eab-9afb-0a8c6089a7d9,2024-04-24 16:34:10,328.12,Hogar,Medellín,Efectivo
4e225c6a-e4f7-44b5-9175-5c4e2258bc6f,2024-10-12 18:09:38,45.36,Alimentos,Bogotá,Tarjeta de Crédito
45fd313f-dc4a-4fe4-91ed-6f39405527ce,2024-07-03 09:31:01,291.61,Hogar,Medellín,Billetera digital
c7d97cdd-a773-4ead-b5c7-507d77337265,2024-02-07 22:37:55,423.27,Electrónica,Cartagena,Tarjeta de Crédito
fcd9252c-dbad-4681-bb9d-f2e0e46e0bdd,2024-01-03 13:51:55,267.66,Ropa,Cali,Efectivo
61214ba3-4559-49c6-bbc0-0f153f08f48a,2025-08-06 10:14:52,115.28,Libros,Barranquilla,PSE
38d5cbb8-8f4f-4e04-b4fc-d40bc3b2803c,2025-09-21 21:47:25,376.43,Ropa,Bogotá,Tarjeta de Crédito
039ab765-55b6-4056-b8f5-ea8f2e7a1b5c,2025-09-20 13:19:40,305.6,Ropa,Bogotá,Tarjeta de Crédito
80838bac-52a9-4cbe-bdc3-6c0f9b1aac49,2025-06-30 00:30:05,391.93,Hogar,Bogotá,PSE
dbebc1a6-c574-44c9-90b9-39654a0f4e5b,2024-10-10 20:39:08,396.74,Ropa,Cartagena,Tarjeta de Crédito
98256d3f-6b41-4be1-81cd-cc70898b6b48,2025-09-20 22:14:30,521.08,Hogar,Bogotá,Tarjeta de Crédito
99014b46-35d0-49e0-ab76-7c16d94981ac,2024-08-30 09:21:26,525.27,Hogar,Bogotá,PSE
7c7affe8-4ed2-4c71-9b86-818063c28e2a,2024-12-10 16:33:47,73.27,Electrónica,Medellín,Tarjeta de Crédito
af501dd0-98bb-427a-8d44-81006ade0cb0,2024-05-13 06:51:09,270.55,Alimentos,Barranquilla,Tarjeta de Crédito
2a1959d5-9867-471f-96f4-7a17b15e7fa1,2024-05-28 17:41:13,162.09,Electrónica,Barranquilla,Tarjeta de Crédito
a9939d30-a083-49a1-849d-56143ee993a7,2023-12-10 22:28:12,479.62,Alimentos,Bogotá,Tarjeta de Crédito
a1684669-8b39-4928-b53f-b029af77a1f3,2025-03-27 08:38:19,546.06,Ropa,Medellín,Billetera digital
ce4fa315-ece1-4b7d-8886-ca87c1754e36,2025-06-10 19:29:41,604.71,Libros,Cartagena,Billetera digital
1c3f5499-0b57-407f-a56c-31d091846cfb,2024-09-21 01:00:38,238.65,Ropa,Bogotá,Tarjeta de Crédito
b6a2dfa3-a9bc-4db8-8e7d-2fcca771af1c,2024-12-02 15:29:49,158.68,Alimentos,Cali,Tarjeta de Crédito
6692f9e1-b312-4f4d-9c15-a92cba663107,2024-02-14 07:12:51,163.39,Ropa,Cali,Tarjeta de Crédito
eb6721d9-5029-4496-ae34-5ac398192268,2025-06-20 18:18:07,213.75,Juguetes,Cali,Tarjeta de Crédito
a3f4faee-214e-4fb2-94ef-e273df521ece,2024-01-13 22:53:55,280.42,Electrónica,Bogotá,Efectivo
3e0c029a-e4ae-4c10-b8b0-9cad70770843,2025-03-12 10:48:15,213.29,Hogar,Bogotá,PSE
30182d00-b717-41e8-a34b-f72265d23de8,2025-04-13 10:46:37,257.63,Ropa,Cali,Billetera digital
a29eb5f9-c20b-4265-a705-1dbf1dc05938,2025-04-19 13:20:33,108.05,Libros,Bogotá,Efectivo
d1c74796-19cc-44fa-a258-0bea8c182449,2024-01-13 15:36:08,431.06,Electrónica,Bogotá,Tarjeta de Crédito
29b36a2d-1ad7-40e5-b07d-0653665b8204,2023-11-23 02:29:53,263.55,Electrónica,Bogotá,Tarjeta de Crédito
851af043-53aa-4f44-b5c4-45a832ee4c7f,2024-09-13 05:16:03,88.76,Alimentos,Medellín,Tarjeta de Crédito
94084b4c-0213-4601-84e1-d4dcce59d35d,2024-04-29 11:37:33,488.6,Alimentos,Medellín,Billetera digital
4480ad6b-dd75-4347-91f0-d7247810f6b8,2024-04-02 08:27:35,396.98,Ropa,Bogotá,Tarjeta de Crédito
c8200cee-5455-4298-9d4b-62b6e7b65fdf,2024-03-05 11:43:11,688.86,Hogar,Bogotá,Tarjeta de Crédito
4480ad6b-dd75-4347-91f0-d7247810f6b8,2024-06-12 03:37:36,417.36,Electrónica,Cartagena,Tarjeta de Crédito
43b8c4fc-211c-4bb9-8126-a3ec1aa26e7c,2025-07-10 17:44:57,548.18,Juguetes,Bogotá,Tarjeta de Crédito
30a140b3-fe48-47a3-91ad-35beb1dcd743,2025-09-01 04:07:45,546.07,Alimentos,Cali,PSE
de66d52a-f684-4ed3-8bc5-216b473cbb70,2024-06-16 13:17:50,746.58,Alimentos,Medellín,PSE
f5523ce7-abfc-486b-be64-491d024b7169,2023-10-23 05:42:36,478.5,Electrónica,Medellín,Tarjeta de Crédito
bcf56276-9b2d-4a0d-adc3-ac8bb99cc6f9,2024-01-04 15:36:11,382.32,Alimentos,Bogotá,Tarjeta de Crédito
b4135604-86b4-4c94-9a7f-e3f7ff67b43d,2025-08-18 20:25:05,418.88,Libros,Medellín,Billetera digital
133cb463-7a6e-4329-9f86-df18420572a5,2025-05-17 22:35:52,352.04,Ropa,Bogotá,Tarjeta de Crédito
2819216f-58d6-467b-8472-72c5ab37812e,2025-01-05 04:40:41,275.57,Juguetes,Medellín,Tarjeta de Crédito
b5b3df45-9700-4593-bb03-e0c4b0e12ee8,2025-05-14 06:37:12,161.75,Hogar,Medellín,Tarjeta de Crédito
